uid,label,direction_std,duration,e2e_distance,hjorthActivityX,hjorthActivityY,hjorthCombinedX,hjorthCombinedY,hjorthComplexityX,hjorthComplexityY,hjorthMobilityX,hjorthMobilityY,mean_step_speed,stddev_step_speed,track_length
sim_90_9,1,2.459771895,300,416.3616217,9564.890586,9156.806415,265.861138,235.5242169,0.659898914,0.683786552,0.018342236,0.017587823,2.481923542,1.347858375,744.5770625
sim_90_10,1,3.068009288,275,209.4421161,3030.249317,6111.218796,185.7346724,327.0109157,0.598784518,0.551953263,0.036701616,0.029534983,2.801744711,1.46388314,770.4797955
sim_90_11,1,3.115170923,245,392.390112,4144.894045,11817.66878,170.4949243,580.2457274,0.674886917,0.478018984,0.027760612,0.023470659,3.257575554,1.287473987,798.1060106
sim_90_12,1,2.320746454,197,469.7201294,638.6960514,16882.98674,61.75286165,314.6235184,0.655457344,0.693609111,0.063373441,0.012925778,2.989286898,1.461242565,588.8895189
sim_90_13,1,1.795686441,7,3.16227766,1.1875,2.859375,0.662026376,3.683378911,1.487214025,0.712413473,0.829115714,0.917714103,1.7234993,0.6768468,12.0644951
sim_90_14,0,0.85218673,300,421.4736053,7447.822519,7804.11044,34.38197427,33.86272123,1.532849265,1.550618059,0.007076214,0.006728268,1.539547919,0.574275375,461.8643756
sim_90_15,0,0.889098345,110,157.6863976,989.1922734,1069.260287,11.88490019,13.36054693,1.615445278,1.582079595,0.019409175,0.019768291,1.555900078,0.651636012,171.1490086
sim_90_16,0,0.849762599,141,202.2770377,1797.063083,1666.836193,15.88132126,15.08466782,1.538203083,1.690263821,0.013593678,0.015296685,1.566898361,0.570062601,220.932669
sim_90_17,0,0.848018751,18,26.17250466,33.71191136,28.29916898,2.079510633,2.239882871,1.463366272,1.583325745,0.090267374,0.125320437,1.570252951,0.60633242,28.26455312
sim_90_18,0,0.800976811,79,111.1260546,525.9875,481.709375,8.682953276,8.105327611,1.482466585,1.547379983,0.024472422,0.026036491,1.506360562,0.592563096,119.0024844
sim_90_19,0,0.884408519,217,313.9681513,4036.002041,4109.768791,26.13262101,25.16261143,1.538930244,1.573513944,0.009964386,0.00963405,1.582985227,0.608057404,343.5077944
sim_90_20,0,0.897543995,159,236.8818271,2323.956875,2327.736875,20.17858063,18.71389623,1.557722606,1.59018623,0.01352548,0.01278434,1.621442134,0.629350965,257.8092994
sim_90_21,0,0.880119941,300,412.292372,7315.931502,6876.706306,33.51198897,34.32466455,1.572985778,1.517981215,0.007205355,0.007576912,1.516928437,0.601881591,455.0785312
sim_90_22,0,0.87946322,300,412.4184768,6827.981987,7445.849097,32.47084591,34.88367527,1.609714724,1.511413385,0.007655087,0.007080946,1.519646043,0.594986754,455.8938129
sim_90_23,0,0.830254312,300,425.0423508,7382.137195,7642.405161,32.65213275,31.1854326,1.599990043,1.58477146,0.00707696,0.006466784,1.539657464,0.571070539,461.8972392
sim_90_24,0,0.857587054,300,429.3122407,7882.674717,7288.582378,36.53786524,31.26068029,1.560124773,1.552677212,0.007231508,0.006659422,1.582837434,0.527218163,474.8512302
sim_90_25,0,0.839576613,300,435.6145085,8011.33674,7707.446938,32.93647005,35.06414928,1.565200571,1.529455766,0.006434904,0.006958084,1.573613839,0.580579726,472.0841518
sim_90_26,0,0.888110167,44,58.69412236,152.5511111,150.4711111,4.418000418,5.551914755,1.62113713,1.486220171,0.046949409,0.05483689,1.473102816,0.630991214,64.8165239
sim_90_27,0,0.860374595,300,413.4948609,6612.591186,7687.616538,30.76830161,33.53651096,1.565327544,1.631574578,0.007283449,0.007117592,1.512702772,0.593068565,453.8108316
sim_90_28,0,0.874814612,136,196.1555505,1791.666258,1420.315947,16.82955752,14.63458138,1.574005234,1.574141308,0.014785015,0.01621956,1.58172936,0.586276784,215.115193
sim_90_29,0,0.800251666,204,285.0701668,3298.004283,3603.847852,21.46268634,20.86783524,1.541262992,1.598118204,0.0100302,0.009253794,1.518448874,0.536143891,309.7635703
sim_90_30,0,0.839961904,125,184.6645608,1600.850907,1429.392794,14.92800708,13.47437926,1.681516587,1.567111062,0.015680218,0.014772601,1.607994785,0.549866138,200.9993482
sim_90_31,0,0.868862603,300,436.2992093,8039.635854,8293.740003,35.58502303,35.94091214,1.557314414,1.547396873,0.006892983,0.006705642,1.588069083,0.589946259,476.4207248
sim_90_32,0,0.855466085,300,427.24232,7448.81615,8286.143707,33.2822157,35.52463875,1.555038831,1.56331937,0.006948102,0.006702316,1.552888566,0.590370308,465.8665699
sim_91_0,1,2.312229493,51,164.769536,1166.509985,1098.551405,110.2281834,31.12714722,0.642050379,1.092489868,0.060669902,0.030955395,3.768703502,1.257452839,192.2038786
sim_91_1,1,2.839357656,163,176.4001134,1206.27558,875.7437165,118.6665185,96.95813623,0.595611424,0.604343443,0.058592858,0.066910002,2.634995163,1.513251243,429.5042116
sim_91_2,1,2.732730198,147,314.5870309,3596.203935,3716.198092,220.6938753,170.1479605,0.55966501,0.643469498,0.034345839,0.029461568,3.122499675,1.515788517,459.0074522
sim_91_3,1,2.854209732,159,225.1088626,5161.739023,920.894375,262.0911938,86.44218613,0.603514079,0.637670478,0.030643883,0.059856626,2.870916171,1.381587397,456.4756712
sim_91_4,1,2.061552813,4,12.16552506,1.84,17.44,3.956561007,3.048554446,0.568535244,1.677740986,1.222524117,0.293273208,3.475766375,1.191238056,13.9030655
sim_91_5,1,2.458274011,300,301.5294347,2316.249843,7379.316652,105.3848918,244.6773748,0.752619865,0.640399249,0.034242749,0.021233837,2.408595394,1.118928757,722.5786181
sim_91_6,1,2.959086435,292,467.0974202,2318.608534,5302.678424,149.3507298,324.2833046,0.615166625,0.507891666,0.039625311,0.031059924,2.916939136,1.675271491,851.7462278
sim_91_7,1,2.78009467,204,395.3795645,6088.072005,8763.896633,276.7048528,284.2575435,0.581544912,0.613983456,0.026431405,0.019914592,3.09349228,1.38405189,631.072425
sim_91_8,1,2.196049142,128,321.3378285,455.9322156,7831.136951,51.77260084,138.4921561,0.715794186,0.859774973,0.081280781,0.015204956,3.0966398,1.239282836,396.3698944
sim_91_9,1,0,1,1,0.25,0,0,0,10000,10000,0,10000,1,0,1
sim_91_10,1,3.140783696,300,623.4524842,29818.61913,25854.50092,787.4013398,552.443237,0.512530231,0.610711543,0.01353406,0.013049312,3.292609573,1.828128971,987.7828718
sim_91_11,1,1.469693846,5,6,6.138888889,0.472222222,4.063941461,0.491709038,0.710995574,1.25,0.470678724,1.301582747,1.860112616,0.374140423,9.30056308
sim_91_12,1,3.644863519,134,114.4814395,3039.520768,1549.682085,400.731362,152.7042828,0.403796837,0.557128873,0.0532367,0.054898979,3.334076467,1.702603736,446.7662466
sim_91_13,1,3.414501753,300,415.0975789,1284.169468,14378.30596,154.8255094,608.2806962,0.546538736,0.486195257,0.06589328,0.020568709,3.191856986,1.839940845,957.5570959
sim_91_14,0,0.847676563,300,412.9527818,7014.124193,7100.086511,31.16195046,33.00678859,1.558155173,1.578724752,0.006922483,0.007339155,1.500393225,0.601791911,450.1179674
sim_91_15,0,0.864316407,179,258.8358553,2698.705525,2890.89071,19.16369491,21.61171631,1.608136849,1.563833097,0.011419491,0.011690901,1.57903069,0.587069763,282.6464935
sim_91_16,0,0.886660164,276,392.4449006,6496.519021,6264.896402,32.35962479,31.35842134,1.600689724,1.54191058,0.00797315,0.007717906,1.584571892,0.545071495,437.3418421
sim_91_17,0,0.850816601,300,439.8295124,8048.161301,7941.067869,34.67578037,33.02563455,1.613811135,1.561254852,0.006953161,0.00649301,1.589879762,0.587890871,476.9639286
sim_91_18,0,0.828486893,13,19.10497317,16.82142857,15.26530612,1.214704191,1.689740366,1.601066439,1.57085728,0.115615752,0.173880624,1.616564594,0.482568917,21.01533972
sim_91_19,0,0.795046392,45,68.59300256,195.9002836,210.778828,4.821483658,5.166100104,1.548230295,1.657007565,0.038104932,0.040612556,1.635462125,0.529923761,73.59579564
sim_91_20,0,0.911710717,166,246.8299009,2649.722543,2334.603607,20.63062851,20.6849606,1.586719668,1.526039992,0.012354133,0.013520958,1.632039587,0.615317366,270.9185714
sim_91_21,0,0.812689401,274,385.3790342,6439.188152,6228.795055,28.45967697,30.62068238,1.551541529,1.541433923,0.006857444,0.007577671,1.523484753,0.563631385,417.4348223
sim_91_22,0,0.844366956,300,429.923249,7687.370228,7565.113321,32.93745002,33.89070545,1.544309972,1.574510304,0.006616779,0.007053598,1.569784811,0.549947554,470.9354434
sim_91_23,0,0.889631634,300,427.2821082,7263.218397,8101.671085,35.11463241,34.49701613,1.602804427,1.555309973,0.007748891,0.006622529,1.556371156,0.630641597,466.9113469
sim_91_24,0,0.820338683,300,418.6096033,7300.178585,7447.286476,30.78093816,33.42298297,1.544795776,1.556132849,0.006513575,0.006983833,1.528932191,0.531381553,458.6796573
sim_91_25,0,0.883304453,105,151.3208512,941.6817373,935.3019758,10.71820677,12.78641775,1.675547085,1.5824551,0.019071051,0.021633582,1.588418576,0.577987272,166.7839504
sim_91_26,0,0.891395926,255,364.2759943,5793.706482,5296.333435,30.60051434,28.32238841,1.562989665,1.624628853,0.008255214,0.008687778,1.5736796,0.599021396,401.2882981
sim_91_27,0,0.860064597,300,427.113568,7426.658999,7771.016832,30.97135513,35.09958614,1.582174247,1.620639781,0.006598133,0.007319993,1.557136141,0.58480228,467.1408422
sim_91_28,0,0.832471094,214,314.6696681,4218.366165,3974.291314,24.66487192,21.85704366,1.605311354,1.635062283,0.009386288,0.008992201,1.585806132,0.583403032,339.3625123
sim_91_29,0,0.836234948,300,429.9581375,7821.705081,7784.781029,33.3154472,32.42035225,1.59120804,1.586883082,0.006777526,0.006608703,1.552211218,0.586492683,465.6633655
sim_91_30,0,0.832171207,145,210.1547049,1688.370989,2082.575155,15.62511405,16.64833443,1.60440004,1.551308256,0.014848001,0.012401329,1.577399254,0.552191128,228.7228918
sim_91_31,0,0.831381025,292,408.7468654,6615.889993,7148.983984,32.28969688,31.66122568,1.509336508,1.539150945,0.00736651,0.00681655,1.526536064,0.566014642,445.7485308
sim_92_0,1,2.166535841,35,29.41088234,55.08256173,69.94444444,8.836596585,24.48613428,0.915660921,0.639468802,0.146894515,0.223865084,2.081945113,1.032232797,72.86807894
sim_92_1,1,2.653027621,300,497.9256973,27261.94073,2796.925707,597.7224816,117.1865077,0.581488464,0.72871919,0.012749229,0.030532115,2.724596619,1.539450096,817.3789856
sim_92_2,1,3.15514923,300,236.5438649,13115.83508,1081.427026,553.4770286,98.55598307,0.512822912,0.651514879,0.021640689,0.059375887,2.927797414,1.415863329,878.3392243
sim_92_3,1,2.752856236,104,251.0179276,1048.589025,5052.040454,153.5959568,123.4681795,0.4939595,0.831979745,0.072354545,0.020332977,3.379552281,1.40800303,351.4734373
sim_92_4,1,2.790353343,256,245.1530134,4259.91261,2517.191691,187.3345599,174.6026929,0.651712223,0.594958122,0.028659795,0.041268724,2.652244826,1.29179038,678.9746753
sim_92_5,1,2.110377382,87,176.3660965,2605.540806,365.9318182,71.31617421,41.82966833,0.973849205,0.737747047,0.026655195,0.084331869,2.69914694,1.130408858,234.8257838
sim_92_6,1,2.092054241,31,30.14962686,21.21484375,100.6005859,7.537215737,21.8508569,0.855179119,0.713819077,0.303828281,0.15504441,2.11620991,0.918823303,65.6025072
sim_92_7,1,2.417662691,146,77.00649323,1154.356611,99.77675968,87.67039421,21.11095649,0.683683642,0.782191477,0.051924002,0.16549756,2.17630639,1.177700373,317.7407329
sim_92_8,1,2.659354235,194,344.0058139,3415.452308,8013.63787,155.9444273,263.3215991,0.689656233,0.652654985,0.031488669,0.02144571,2.787170527,1.564664596,540.7110822
sim_92_9,1,2.472599624,147,331.4362684,1467.738632,6712.763468,68.96949506,272.8584126,0.796038082,0.605034242,0.037406077,0.024593252,2.938666265,1.600474772,431.9839409
sim_92_10,1,2.640365084,120,117.686023,1902.003142,293.3425312,167.6028706,32.55824466,0.560908055,0.802105562,0.049426732,0.089026126,2.499597694,1.298208266,299.9517233
sim_92_11,1,2.991012693,287,426.3812848,17946.93045,9086.088542,643.7131641,247.5790592,0.497939281,0.691043676,0.017859883,0.018829658,2.975360488,1.516753134,853.9284602
sim_92_12,1,1.470804306,7,18.86796226,10.984375,27.109375,4.782191446,3.683627929,0.727544492,1.456088015,0.316746018,0.197853565,2.963237971,0.804855364,20.7426658
sim_92_13,1,2.648792876,261,353.1359512,3899.04854,5908.386472,242.7935773,156.2489706,0.550871437,0.766580303,0.03430274,0.020272435,2.595284738,1.453010813,677.3693167
sim_92_14,1,2.598213232,212,447.5578175,21392.19366,1331.757367,375.9605111,88.47950886,0.724408378,0.747360405,0.01273123,0.04965325,2.998604357,1.488596345,635.7041238
sim_92_15,1,3.154492707,134,218.8995203,1636.501728,5245.240933,197.8979067,246.6380774,0.496188688,0.59159563,0.06000281,0.027817599,3.044067674,1.831134889,407.9050683
sim_92_16,0,0.827674117,300,428.6560393,8043.908478,7267.788258,33.34446553,31.60684898,1.572953187,1.579800184,0.006520373,0.006870385,1.555307659,0.554693386,466.5922977
sim_92_17,0,0.858926979,300,410.1243714,7056.615313,7170.735025,32.17490964,33.38957038,1.585226329,1.540788502,0.007227901,0.007174476,1.503445847,0.588487256,451.0337542
sim_92_18,0,0.853977621,300,416.4912964,7162.473902,7451.087361,31.55952415,34.94830814,1.615206556,1.495250917,0.007116975,0.00701327,1.519948663,0.588576868,455.9845988
sim_92_19,0,0.873271611,220,305.4995908,3867.705862,4059.153867,22.52787101,24.36721887,1.651945438,1.662969811,0.009621935,0.009982856,1.531970291,0.586494772,337.0334641
sim_92_20,0,0.815270133,139,188.8623838,1673.947755,1477.531429,17.03598814,12.9418097,1.496502167,1.561453957,0.015230101,0.013676893,1.482056985,0.560623279,206.0059209
sim_92_21,0,0.867557235,300,411.0486589,7402.262337,6637.678414,31.24028365,32.93615726,1.574054185,1.614486106,0.006643091,0.008011079,1.507544165,0.597754624,452.2632495
sim_92_22,0,0.80203822,35,53.07541804,105.6875,128.8233025,4.127550338,3.764965426,1.516279684,1.574132954,0.059217227,0.046005311,1.61823938,0.569349147,56.63837831
sim_92_23,0,0.846135004,300,429.2609929,7745.365482,7780.666284,33.15416911,33.85611565,1.585284839,1.56168399,0.006785839,0.006795376,1.570276399,0.545495521,471.0829198
sim_92_24,0,0.804676783,230,327.4095295,4511.939094,4362.697626,24.87434835,23.38597836,1.551579123,1.591133398,0.008553865,0.008529175,1.548432999,0.525612301,356.1395898
sim_92_25,0,0.871104025,300,427.2072097,8087.2429,6986.261277,35.73175224,32.80432413,1.556409235,1.563182609,0.006876661,0.007339999,1.557045297,0.601894186,467.113589
sim_92_26,0,0.825073724,279,396.0025252,6363.027755,6819.813253,29.36614448,31.44418785,1.525417877,1.587529199,0.007039988,0.007319638,1.548116423,0.546512618,431.9244821
sim_92_27,0,0.860103353,300,425.6994245,7490.555314,7656.267017,33.33353725,33.19392979,1.600449611,1.581225667,0.007122122,0.006855442,1.562014037,0.55986202,468.6042111
sim_93_0,1,2.943383408,197,311.7338608,11824.95789,3276.695567,408.023234,186.6293117,0.575158887,0.613900601,0.019846006,0.034965667,2.957859601,1.555178212,582.6983414
sim_93_1,1,2.844970221,300,594.1826319,4084.764252,24581.44965,181.649277,538.7057473,0.687948234,0.601459223,0.030593026,0.013181059,3.080842646,1.589048538,924.2527938
sim_93_2,1,2.519115806,300,283.1342438,8152.782155,1626.037814,287.3819702,85.19153395,0.619454428,0.742214618,0.021835495,0.038886182,2.349148589,1.310788913,704.7445766
sim_93_3,1,2.845680131,168,419.7106146,18934.91684,1361.600014,566.9079328,112.4043166,0.522940362,0.61030702,0.015656738,0.050382743,3.378099523,1.711060878,567.5207199
sim_93_4,1,2.987313897,276,338.4228125,4262.371567,738.4921216,361.6690249,63.71263938,0.446358715,0.714971564,0.037874249,0.061683428,2.79784901,1.612320424,772.2063267
sim_93_5,1,2.634884777,126,103.0194156,1055.12803,436.8934218,80.10658481,68.10414462,0.723208975,0.595255703,0.054906892,0.092790091,2.473231951,1.222388983,311.6272259
sim_93_6,1,2.546305541,149,226.0464554,356.97,3195.777289,48.93900041,178.8408185,0.659612392,0.596791162,0.090429927,0.03339739,2.665919542,1.295418038,397.2220118
sim_93_7,1,2.682746725,192,404.7283039,3632.96867,13191.84859,198.1750435,300.3781524,0.599664413,0.695639976,0.032711133,0.01583971,3.139141194,1.336569327,602.7151092
sim_93_8,1,2.501858813,44,49.01020302,154.7358025,244.7239506,61.31444498,19.06904079,0.440015116,1.02308588,0.17435708,0.079719481,2.580568939,0.916877283,113.5450333
sim_93_9,1,2.848662454,300,586.4818838,2460.659308,42349.3693,155.144415,776.048419,0.591484953,0.574439101,0.037293089,0.010526545,3.0066725,1.701936293,902.0017499
sim_93_10,1,1.986548701,52,156.6301376,1346.400854,1276.08544,53.58674101,68.924399,0.901997849,0.770686625,0.035899506,0.041626611,3.192097222,1.682184917,165.9890555
sim_93_11,1,2.878861932,68,129.7112177,443.4093678,1778.796891,52.95027523,199.9202443,0.676982896,0.489776173,0.080842746,0.055046291,3.103340019,1.515173692,211.0271213
sim_93_12,1,1.646207763,20,46.86149806,98.05895692,102.244898,8.813900031,15.11235093,1.156720539,0.859470085,0.1039703,0.127034344,2.699417442,0.955586455,53.98834884
sim_93_13,1,2.425343046,300,676.4569462,23339.48775,7521.654308,400.2548016,176.5651246,0.703949508,0.773660731,0.012072209,0.018161098,2.868750076,1.65436987,860.6250229
sim_93_14,1,2.63684853,141,365.728041,7281.259076,6459.012299,277.5246744,203.8700746,0.600700004,0.698106569,0.022895638,0.022034799,3.410220796,1.432216878,480.8411323
sim_93_15,1,2.830896839,188,147.2752525,2344.951093,3581.943115,170.6606419,178.2884646,0.583900299,0.652600409,0.042495044,0.032482684,2.616865777,1.334043882,491.9707661
sim_93_16,0,0.82534168,300,428.0105139,8157.74402,7123.863202,33.23606468,31.62996089,1.565200571,1.577448194,0.006376899,0.007003872,1.558597174,0.536135725,467.5791523
sim_93_17,0,0.924908404,300,415.1011925,6839.010099,7460.644894,34.39184274,36.68501332,1.493085435,1.613995153,0.007508391,0.007936235,1.534338179,0.644830483,460.3014537
sim_93_18,0,0.863846128,267,379.2729888,5762.33642,6517.278166,29.66582458,31.23422539,1.555744987,1.586101298,0.008009331,0.007601432,1.540495898,0.625233821,411.3124048
sim_93_19,0,0.830495167,300,423.5858827,7759.198795,7500.558824,32.49484995,31.80637667,1.603488593,1.587298116,0.006715271,0.006730992,1.526881445,0.593267549,458.0644336
sim_93_20,0,0.829512349,23,33.9705755,60.95659722,44.484375,2.951935325,2.813783181,1.542808192,1.397958222,0.074713324,0.08842546,1.564318685,0.649978668,35.97932976
sim_93_21,0,0.881857517,289,423.0413691,6891.131141,8117.523294,31.86647105,36.0859526,1.599811152,1.580108098,0.007397963,0.007024274,1.593521808,0.617335785,460.5278026
sim_93_22,0,0.8779047,111,157.136883,932.0649713,1171.979592,11.76488933,14.04932972,1.610896447,1.512644233,0.020333366,0.018133112,1.567747914,0.562975358,174.0200184
sim_93_23,0,0.869291044,262,371.9408555,5909.854125,5766.065492,30.65812312,29.07960421,1.549027101,1.59703225,0.008035776,0.008054204,1.563420284,0.571584974,409.6161143
sim_93_24,0,0.87114229,300,414.3669871,6982.06362,7351.722166,34.52211103,32.22617806,1.490663495,1.639263778,0.007370436,0.007185691,1.532615136,0.563699842,459.7845408
